dma_1_lps,dma_2_lps,dma_3_lps,dma_4_lps,dma_5_lps,dma_6_lps,dma_7_lps,dma_8_lps,dma_9_lps,dma_10_lps,timestamp,rainfall_mm,temperature_c,humidity_pct,windspeed_kmh,total_demand_lps
8.085,10.605,4.47,34.69,86.0725,9.24999999999999,30.1925,18.251363636363635,21.4175,26.7925,2022-07-09 13:00:00,0.0,24.4,44.0,18.0,249.82636363636362
8.61,9.38,4.4425,33.1525,81.3775,8.74000000000001,28.1275,18.280746753246753,19.38,24.835,2022-07-09 14:00:00,0.0,24.6,47.0,20.0,236.32574675324676
8.8825,9.4775,4.12,28.43,78.3125,9.2375,28.0075,18.31012987012987,17.885,24.3175,2022-07-09 15:00:00,0.0,24.8,51.0,22.0,226.98012987012987
8.1025,10.92,4.19,28.0575,77.59,9.60249999999999,30.97,18.339512987012988,17.5125,24.6225,2022-07-09 16:00:00,0.0,25.2,51.0,20.0,229.907012987013
8.8225,11.6425,4.5975,33.345,79.1975,8.53,29.085,18.368896103896105,18.0775,25.5525,2022-07-09 17:00:00,0.0,25.3,53.0,18.0,237.21889610389616
8.9725,12.7575,5.4525,40.9375,82.995,9.51249999999999,32.32,18.39827922077922,19.2475,27.84,2022-07-09 18:00:00,0.0,25.2,59.0,15.0,258.4332792207792
10.56,14.4725,6.49,41.13,85.3075,9.53249999999999,32.0025,18.427662337662337,18.43,27.8975,2022-07-09 19:00:00,0.0,25.5,59.0,10.0,264.25016233766235
11.5125,12.5075,7.07,38.5600000000001,84.69,9.13500000000001,31.165,18.457045454545455,18.59,27.255,2022-07-09 20:00:00,0.0,25.5,52.0,7.0,258.94204545454556
9.4425,11.16,6.025,31.36500000000005,81.15,6.78999999999999,30.005,18.486428571428572,18.1525,25.5075,2022-07-09 21:00:00,0.0,25.4,52.0,5.0,238.0839285714286
7.375,9.355,5.67,24.17,74.8275,6.56,27.84,18.51581168831169,18.8775,25.57,2022-07-09 22:00:00,0.0,24.6,53.0,9.0,218.7608116883117
6.885,8.455,5.2475,21.62,71.12,7.04250000000002,25.835,18.545194805194804,19.9675,25.435,2022-07-09 23:00:00,0.0,24.2,53.0,7.0,210.1526948051948
5.7025,8.5725,3.6125,21.2225,65.4125,7.015,23.615,18.57457792207792,18.13,23.08,2022-07-10 00:00:00,0.0,23.7,55.0,6.0,194.9370779220779
5.34,7.805,3.0475,19.3775,60.06,6.22499999999998,22.0375,18.60396103896104,17.375,22.135,2022-07-10 01:00:00,0.0,23.3,55.0,6.0,182.00646103896102
4.895,8.015,3.6625,20.695,57.6225,5.47749999999999,19.68,18.633344155844156,16.535,20.235,2022-07-10 02:00:00,0.0,22.6,56.0,6.0,175.45084415584415
5.865,7.6875,2.73,16.985,56.43,6.28500000000001,19.515,18.662727272727274,17.6075,22.575,2022-07-10 03:00:00,0.0,22.2,58.0,6.0,174.34272727272725
7.23,7.36,2.71,23.345,57.845,6.04249999999999,21.02,18.692110389610388,18.1425,21.4875,2022-07-10 04:00:00,0.0,22.4,63.0,5.0,183.87461038961038
7.44,8.7,3.43,24.9075,60.75,6.05250000000001,25.015,18.721493506493506,17.38,21.5675,2022-07-10 05:00:00,0.0,21.9,63.0,6.0,193.96399350649352
7.6875,10.0675,4.555,27.3,67.3475,8.1425,26.77,18.750876623376623,18.43,24.2,2022-07-10 06:00:00,0.0,22.3,62.0,5.0,213.25087662337663
9.0125,10.745,5.445,28.045,77.2975,8.35499999999999,29.5,18.78025974025974,18.5825,25.495,2022-07-10 07:00:00,0.0,22.7,60.0,6.0,231.25775974025976
9.9175,12.38,7.265,35.475,87.6,10.2475,33.0425,18.809642857142858,20.925,27.84,2022-07-10 08:00:00,0.0,23.9,51.0,5.0,263.5021428571428
9.8325,12.3125,7.3475,41.74,94.665,10.77,34.4575,18.839025974025972,19.5275,28.1675,2022-07-10 09:00:00,0.0,24.4,53.0,5.0,277.659025974026
10.245,13.505,6.3725,42.53,93.6175,10.41,34.9625,18.86840909090909,20.5025,29.205,2022-07-10 10:00:00,0.0,23.8,62.0,6.0,280.2184090909091
8.54,13.135,6.045,41.6275,88.2575,9.28250000000001,30.39,18.897792207792207,20.565,28.8025,2022-07-10 11:00:00,0.0,24.8,62.0,5.0,265.54279220779216
8.3525,12.6225,6.4875,37.4575,85.195,8.5775,29.44,18.927175324675325,20.9775,27.1975,2022-07-10 12:00:00,0.0,24.6,56.0,4.0,255.2346753246753
9.83,11.725,6.2,33.1175,83.885,8.38249999999999,28.91,18.956558441558442,18.115,25.47,2022-07-10 13:00:00,0.0,24.7,54.0,6.0,244.59155844155842
8.275,10.455,5.02,29.91,77.4975,8.74249999999999,28.1925,18.985941558441557,18.8725,25.08,2022-07-10 14:00:00,0.0,25.0,50.0,10.0,231.03094155844155
7.1925,10.1,4.44,27.3225,75.5125,8.1075,26.27,19.015324675324674,17.6075,24.2325,2022-07-10 15:00:00,0.0,25.1,50.0,11.0,219.8003246753247
6.9925,10.8425,4.2825,31.765,75.77,8.62250000000002,25.8075,19.04470779220779,18.31,25.325,2022-07-10 16:00:00,0.0,25.2,54.0,12.0,226.76220779220782
9.72,11.4075,5.1375,33.4275,80.2375,6.3,29.905,19.07409090909091,17.7775,25.6775,2022-07-10 17:00:00,0.0,25.3,53.0,10.0,238.66409090909093
12.79,13.8325,7.235,37.24,83.58,7.31500000000001,30.435,19.103474025974027,17.9875,26.4625,2022-07-10 18:00:00,0.0,25.2,54.0,8.0,255.98097402597406
12.415,13.51,7.4375,35.1825,87.7425,10.3725,34.02,19.13285714285714,19.2825,27.9575,2022-07-10 19:00:00,0.0,25.1,60.0,6.0,267.05285714285714
9.7025,13.165,7.0725,38.215,89.485,9.8875,34.9025,19.16224025974026,18.5275,27.035,2022-07-10 20:00:00,0.0,26.0,44.0,16.0,267.15474025974027
9.185,10.6325,6.3575,33.585,86.3875,8.83000000000001,32.3375,19.191623376623376,18.0825,24.6975,2022-07-10 21:00:00,0.0,25.4,46.0,13.0,249.2866233766234
8.4525,9.9,5.745,32.7775,80.1925,8.54249999999999,27.5125,19.221006493506493,18.9025,25.3875,2022-07-10 22:00:00,0.0,24.8,47.0,13.0,236.63350649350647
9.68,8.8525,5.615,29.8525,72.385,6.91,26.1375,19.25038961038961,20.0875,25.11,2022-07-10 23:00:00,0.0,24.6,47.0,10.0,223.8803896103896
16.48,8.1475,4.09,25.315,64.9075,6.98000000000002,23.865,19.27977272727273,18.61,23.455,2022-07-11 00:00:00,0.0,23.8,50.0,13.0,211.12977272727272
6.8075,7.45,3.4475,25.3975,59.6175,5.56750000000001,21.94,19.309155844155843,19.21,24.0725,2022-07-11 01:00:00,0.0,23.3,51.0,11.0,192.81915584415586
6.0,7.8825,3.06,17.77,56.9275,5.67750000000001,20.3725,19.33853896103896,18.96,23.4675,2022-07-11 02:00:00,0.0,22.9,51.0,15.0,179.45603896103898
5.81,7.625,2.52,15.12,56.425,5.5975,20.555,19.367922077922078,18.51,24.0925,2022-07-11 03:00:00,0.0,21.6,56.0,12.0,175.62292207792208
6.155,7.6525,2.7175,19.685,58.6425,5.58,20.6925,19.397305194805195,19.785,23.915,2022-07-11 04:00:00,0.0,21.4,55.0,14.0,184.22230519480516
7.3925,8.36,4.1625,25.9425,62.8225,5.8625,24.7175,19.42668831168831,18.345,22.705,2022-07-11 05:00:00,0.0,21.0,56.0,13.0,199.73668831168828
9.6675,10.03,6.095,32.23,77.965,7.06,29.4525,19.456071428571427,19.65,26.5375,2022-07-11 06:00:00,0.0,20.2,57.0,24.0,238.14357142857142
10.535,11.47,6.4725,35.0625,95.9825,13.2725,36.0975,19.485454545454544,26.55,36.39,2022-07-11 07:00:00,0.0,20.3,53.0,26.0,291.31795454545454
11.465,11.8375,6.29,35.2675,98.76,9.17749999999998,37.77,19.514837662337662,32.87,43.97,2022-07-11 08:00:00,0.0,20.6,53.0,26.0,306.92233766233767
11.5975,11.3725,5.825,37.7525,91.895,9.845,31.9925,19.54422077922078,28.9825,40.5525,2022-07-11 09:00:00,0.0,22.2,45.0,27.0,289.3592207792208
11.64,11.0575,5.3,37.8475,87.675,8.38499999999999,30.565,19.573603896103897,26.1775,34.915,2022-07-11 10:00:00,0.0,23.3,42.0,21.0,273.13610389610386
10.7725,9.91,5.1775,36.79,85.1125,8.81750000000001,30.255,19.60298701298701,25.3075,33.935,2022-07-11 11:00:00,0.0,24.1,43.0,19.0,265.680487012987
10.485,9.785,4.8425,37.3775,86.695,8.7825,28.4775,19.63237012987013,23.205,31.4375,2022-07-11 12:00:00,0.0,24.7,44.0,8.0,260.7198701298701
10.7025,10.895,4.6625,30.3325,86.6025,8.72750000000001,28.6925,19.661753246753246,25.6625,34.575,2022-07-11 13:00:00,0.0,24.6,47.0,11.0,260.51425324675324
11.49,9.72,4.62,27.545,82.0125,10.1075,27.9225,19.691136363636364,25.41,33.2275,2022-07-11 14:00:00,0.0,24.7,51.0,14.0,251.7461363636363
9.0725,10.0575,4.19,32.53,79.6175,8.6925,25.2725,19.72051948051948,25.97,32.645,2022-07-11 15:00:00,0.0,24.6,51.0,17.0,247.76801948051948
9.4575,10.14,4.0425,28.585,78.6275,8.60499999999999,26.885,19.749902597402595,22.39,29.015,2022-07-11 16:00:00,0.0,24.3,53.0,21.0,237.49740259740253
11.17,10.655,4.3325,35.6925,81.09,9.22,27.14,19.779285714285713,21.7775,29.6625,2022-07-11 17:00:00,0.0,24.5,56.0,20.0,250.51928571428573
10.2175,13.1275,5.615,36.765,85.725,8.80000000000001,30.635,19.80866883116883,22.5075,30.485,2022-07-11 18:00:00,0.0,24.3,56.0,14.0,263.6861688311688
10.5725,14.74,7.1875,42.59,90.335,10.67,34.9225,19.838051948051948,21.08,30.2,2022-07-11 19:00:00,0.0,24.5,59.0,11.0,282.1355519480519
10.635,15.355,7.8425,39.3,92.265,9.49999999999997,33.995,19.867435064935066,22.3425,31.125,2022-07-11 20:00:00,0.0,24.4,56.0,6.0,282.227435064935
8.68,13.385,6.55,34.9125,89.49,8.78500000000001,32.1725,19.89681818181818,21.075,28.35,2022-07-11 21:00:00,0.0,24.0,58.0,3.0,263.2968181818182
6.4675,10.525,5.8225,29.9325,78.9425,8.66500000000001,30.295,19.926201298701297,22.8275,28.09,2022-07-11 22:00:00,0.0,24.0,62.0,4.0,241.49370129870132
7.5175,8.7175,5.98,23.775,73.465,8.08250000000001,26.18,19.955584415584415,22.5275,28.0775,2022-07-11 23:00:00,0.0,23.6,66.0,6.0,224.27808441558443
8.53,8.4325,4.265,17.2125,64.8775,6.2075,25.9525,19.984967532467532,20.9575,25.3575,2022-07-12 00:00:00,0.0,23.6,48.0,12.0,201.77746753246754
6.3875,7.775,3.17,16.7575,58.2425,6.94249999999998,21.105,20.01435064935065,18.3675,22.455,2022-07-12 01:00:00,0.0,23.1,49.0,14.0,181.21685064935065
17.69,7.92,3.0975,16.0625,57.0575,6.09249999999999,19.7775,20.043733766233764,18.9575,23.105,2022-07-12 02:00:00,0.0,23.0,48.0,10.0,189.80373376623373
7.5575,7.725,2.57,22.7925,56.4275,6.18000000000001,20.02,20.07311688311688,19.305,23.845,2022-07-12 03:00:00,0.0,23.2,47.0,11.0,186.49561688311687
7.6675,7.64,2.875,22.7175,58.765,5.8275,20.7725,20.1025,20.6025,23.9275,2022-07-12 04:00:00,0.0,22.9,45.0,12.0,190.8975
7.275,8.8475,4.3,22.6425,63.13,7.0625,25.44,20.131883116883117,20.6,25.13,2022-07-12 05:00:00,0.0,23.0,45.0,9.0,204.55938311688308
8.7625,10.4,6.3325,29.5275,77.0125,8.19500000000001,30.43,20.161266233766234,20.67,27.5325,2022-07-12 06:00:00,0.0,23.0,43.0,10.0,239.02376623376628
11.95,11.295,7.9025,38.6525,99.2075,13.6775,36.63,20.190649350649352,22.645,32.3725,2022-07-12 07:00:00,0.0,23.4,44.0,13.0,294.52314935064936
13.045,11.705,7.7175,38.6275,101.78,10.115,36.7025,20.220032467532466,25.5775,34.87,2022-07-12 08:00:00,0.0,24.2,42.0,13.0,300.36003246753245
10.6525,10.9025,5.64,36.4475,91.0525,10.5125,34.6975,20.249415584415583,23.735,33.365,2022-07-12 09:00:00,0.0,25.4,37.0,8.0,277.25441558441554
11.1625,10.1175,5.0,29.835,87.5425,10.135,31.865,20.2787987012987,25.55,35.1425,2022-07-12 10:00:00,0.0,24.3,51.0,10.0,266.6287987012987
12.5475,10.43,5.0925,27.7725,84.055,12.3575,32.0225,20.30818181818182,24.745,34.335,2022-07-12 11:00:00,0.0,24.7,49.0,10.0,263.66568181818184
9.6925,10.2625,4.51,33.08,85.79,9.14750000000001,30.135,20.337564935064933,26.385,32.8225,2022-07-12 12:00:00,0.0,24.7,49.0,14.0,262.16256493506495
9.605,10.375,5.5475,32.3225,85.17,4.6275,30.7725,20.36694805194805,23.8675,31.48,2022-07-12 13:00:00,0.0,24.9,54.0,17.0,254.13444805194803
12.0775,10.35,4.5125,30.495,80.82,9.07000000000001,27.6175,20.396331168831168,22.9275,31.2325,2022-07-12 14:00:00,0.0,24.6,58.0,15.0,249.4988311688312
10.275,10.4,4.0375,27.4375,79.9725,6.58750000000001,26.4275,20.425714285714285,24.175,32.43,2022-07-12 15:00:00,0.0,24.8,63.0,16.0,242.16821428571433
8.5075,10.7725,4.77,28.57,79.3425,7.94249999999998,26.7825,20.455097402597403,21.63,29.1675,2022-07-12 16:00:00,0.0,24.6,66.0,19.0,237.94009740259736
10.705,11.1625,5.215,34.695,80.64,12.13,27.5575,20.48448051948052,23.105,31.6125,2022-07-12 17:00:00,0.0,24.7,68.0,19.0,257.30698051948053
10.42,12.4575,5.9125,34.835,84.76,14.265,31.91,20.513863636363634,23.3525,34.195,2022-07-12 18:00:00,0.0,24.6,65.0,15.0,272.6213636363636
9.465,12.38,7.1825,41.105,89.6075,10.285,34.6625,20.543246753246752,21.02,29.7975,2022-07-12 19:00:00,0.0,24.6,63.0,12.0,276.04824675324676
9.85,12.5025,7.0175,38.7675,90.67,10.4325,34.7175,20.57262987012987,21.5875,29.0475,2022-07-12 20:00:00,0.0,24.5,62.0,5.0,275.1651298701299
8.925,10.26,5.2325,32.135,85.3,8.715,31.2975,20.602012987012987,21.0925,28.315,2022-07-12 21:00:00,0.1,23.2,57.0,15.0,251.874512987013
6.12,9.775,5.29,30.21,77.905,9.6875,27.04,20.6313961038961,20.48,27.3175,2022-07-12 22:00:00,0.4,21.8,68.0,13.0,234.45639610389608
4.5525,8.9025,4.2575,21.16,73.13,6.05,26.1575,20.66077922077922,21.2025,26.2375,2022-07-12 23:00:00,0.0,22.2,64.0,9.0,212.31077922077918
5.715,7.8325,3.1075,20.305,64.33,5.33750000000002,23.3825,20.690162337662336,20.465,24.89,2022-07-13 00:00:00,0.0,21.8,64.0,17.0,196.05516233766235
6.49,7.47,2.485,23.89,59.665,6.1575,21.3425,20.719545454545454,19.345,24.5625,2022-07-13 01:00:00,0.0,22.7,56.0,15.0,192.12704545454545
5.35,7.92,2.205,20.98,56.675,5.7175,19.7825,20.74892857142857,18.1525,22.645,2022-07-13 02:00:00,0.0,22.4,51.0,14.0,180.17642857142857
5.7875,7.5875,2.125,15.49,57.175,5.17,20.2675,20.77831168831169,18.87,23.615,2022-07-13 03:00:00,0.0,21.8,53.0,12.0,176.86581168831168
7.495,7.4375,2.4625,14.675,58.9725,5.19500000000001,20.5525,20.807694805194803,21.0675,24.9275,2022-07-13 04:00:00,0.0,22.0,51.0,6.0,183.5926948051948
10.5375,8.48,3.2125,15.725,63.085,5.64750000000001,25.4825,20.83707792207792,20.2275,24.2975,2022-07-13 05:00:00,0.0,21.7,51.0,7.0,197.53207792207792
9.68,10.165,5.3525,32.6375,79.8075,6.56750000000001,29.27,20.866461038961038,20.0075,27.295,2022-07-13 06:00:00,0.0,21.3,52.0,8.0,241.6489610389611
10.825,11.4025,6.075,41.4975,97.9025,9.49249999999998,36.3425,20.895844155844156,22.2125,31.9875,2022-07-13 07:00:00,0.0,22.3,48.0,6.0,288.6333441558441
11.2075,11.76,5.7775,40.9725,101.28,10.515,36.0625,20.925227272727273,24.2775,36.2075,2022-07-13 08:00:00,0.0,22.6,53.0,4.0,298.98522727272723
12.035,11.1075,5.5575,34.285,93.3725,9.52249999999999,33.49,20.954610389610387,23.595,34.0725,2022-07-13 09:00:00,0.0,23.3,54.0,4.0,277.9921103896104
11.5825,10.1925,4.9925,33.225,88.5975,8.97499999999999,30.48,20.983993506493505,24.975,34.8525,2022-07-13 10:00:00,0.0,23.3,56.0,6.0,268.8564935064935
10.8425,9.6875,5.475,30.61,83.68,8.9575,28.6025,21.013376623376622,23.4925,33.345,2022-07-13 11:00:00,0.0,23.4,60.0,11.0,255.70587662337664
11.625,10.09,5.0075,28.01,84.165,8.37249999999999,28.955,21.04275974025974,23.51,32.47,2022-07-13 12:00:00,0.0,24.1,56.0,13.0,253.24775974025974
12.4625,10.1425,4.6975,32.19,84.275,10.8525,29.385,21.072142857142858,23.3675,32.6875,2022-07-13 13:00:00,0.0,25.2,52.0,11.0,261.13214285714287
9.97,10.11,4.555,31.47,81.43,8.50750000000001,26.9,21.10152597402597,24.8525,32.65,2022-07-13 14:00:00,0.0,25.4,53.0,12.0,251.546525974026
10.5325,11.0575,4.0925,27.47,78.8775,8.08,25.885,21.13090909090909,24.005,29.5625,2022-07-13 15:00:00,0.0,25.2,51.0,12.0,240.69340909090909
11.39,11.5375,4.3,27.455,78.89,10.1275,26.7825,21.160292207792207,23.8475,31.5225,2022-07-13 16:00:00,0.0,25.3,58.0,12.0,247.0127922077922
10.105,11.525,5.135,33.335,80.83,8.22250000000001,29.5525,21.189675324675324,21.775,28.6825,2022-07-13 17:00:00,0.0,25.6,60.0,7.0,250.3521753246754
9.52,14.1125,5.915,38.4025,84.565,8.9875,31.275,21.219058441558442,21.8075,31.415,2022-07-13 18:00:00,0.0,25.4,59.0,4.0,267.21905844155845
11.87,15.2775,7.9125,41.585,89.4875,9.47749999999999,34.51,21.248441558441556,22.6225,31.025,2022-07-13 19:00:00,0.0,25.3,60.0,5.0,285.0159415584415
11.93,14.895,9.175,42.565,93.0125,9.94499999999999,35.2975,21.277824675324673,24.145,31.565,2022-07-13 20:00:00,0.0,25.5,60.0,6.0,293.80782467532464
9.0525,11.95,7.2775,38.495,88.705,9.11750000000001,33.805,21.30720779220779,20.7175,28.3325,2022-07-13 21:00:00,0.0,25.3,61.0,5.0,268.7597077922078
7.335,10.2525,5.73,32.37,80.845,8.41249999999999,30.5375,21.33659090909091,22.6825,31.08,2022-07-13 22:00:00,0.0,24.9,67.0,6.0,250.5815909090909
8.8875,8.8075,6.03,26.87,73.28,7.52249999999999,28.5975,21.365974025974026,23.3075,28.0675,2022-07-13 23:00:00,0.0,24.9,60.0,6.0,232.735974025974
6.8975,8.5775,4.3025,20.25,66.5225,6.61249999999998,24.62,21.395357142857144,20.505,24.61,2022-07-14 00:00:00,0.0,24.5,61.0,5.0,204.2928571428571
4.7675,7.8725,3.1975,17.555,60.0575,6.295,20.97,21.424740259740258,19.55,23.655,2022-07-14 01:00:00,0.0,24.0,63.0,5.0,185.34474025974026
6.0075,7.9075,3.0125,15.6,59.6175,5.49250000000001,20.0725,21.454123376623375,21.485,24.33,2022-07-14 02:00:00,0.0,24.0,63.0,4.0,184.97912337662336
8.1125,7.7675,2.43,13.16,59.9525,5.97500000000001,20.1075,21.483506493506493,19.7675,24.6175,2022-07-14 03:00:00,0.0,23.4,63.0,4.0,183.3735064935065
7.05,7.8725,2.5725,16.275,61.87,6.03250000000001,20.1975,21.51288961038961,21.2625,24.3875,2022-07-14 04:00:00,0.0,23.3,66.0,2.0,189.0328896103896
6.08,8.755,4.055,22.5425,63.865,6.41249999999999,26.6775,21.542272727272724,20.405,24.9475,2022-07-14 05:00:00,0.0,23.1,66.0,5.0,205.28227272727273
10.5675,10.56,7.0025,36.1125,79.3775,7.455,31.08,21.571655844155842,22.6375,30.93,2022-07-14 06:00:00,0.0,22.8,65.0,4.0,257.29415584415585
11.48,12.795,8.9375,36.8425,98.5425,13.98,41.4875,21.60103896103896,22.6425,32.105,2022-07-14 07:00:00,0.0,23.9,59.0,3.0,300.41353896103897
11.2675,11.8825,7.8325,40.8575,99.56,9.9525,38.09,21.630422077922077,25.025,34.04,2022-07-14 08:00:00,0.0,23.5,67.0,2.0,300.1379220779221
12.8325,11.0725,6.8725,35.1325,94.605,10.025,34.8025,21.659805194805195,24.7825,34.0625,2022-07-14 09:00:00,0.0,24.7,67.0,3.0,285.8473051948052
13.005,10.0625,5.0925,35.4825,87.6375,10.055,32.0125,21.689188311688312,27.45,37.2625,2022-07-14 10:00:00,0.0,24.8,69.0,6.0,279.74918831168833
10.4775,9.515,4.17,29.0575,84.4425,9.75749999999999,29.975,21.718571428571426,23.095,33.0775,2022-07-14 11:00:00,0.0,24.7,71.0,6.0,255.2860714285714
9.9175,9.41,4.425,29.86,85.895,8.70750000000001,31.4675,21.747954545454544,24.34,32.88,2022-07-14 12:00:00,0.0,25.3,64.0,7.0,258.6504545454546
11.2725,11.1025,4.8475,30.8475,85.725,9.02249999999999,29.8575,21.77733766233766,27.0,34.045,2022-07-14 13:00:00,0.0,26.3,56.0,8.0,265.4973376623376
11.2875,10.1225,4.5125,29.825,82.7275,6.42250000000003,29.015,21.80672077922078,24.3575,31.4975,2022-07-14 14:00:00,0.0,26.2,63.0,9.0,251.57422077922087
10.715,10.325,4.03,30.8425,80.19,8.4975,28.4825,21.836103896103896,28.6075,33.5725,2022-07-14 15:00:00,0.0,26.4,64.0,9.0,257.0986038961039
11.905,11.4275,4.34,32.1825,78.8825,6.56000000000002,30.145,21.86548701298701,23.0775,29.2025,2022-07-14 16:00:00,0.0,26.8,63.0,6.0,249.587987012987
10.96,12.065,5.0025,34.78,83.9275,10.4375,27.95,21.894870129870128,23.5425,31.57,2022-07-14 17:00:00,0.0,26.5,64.0,6.0,262.12987012987014
9.8475,13.01,6.71,38.25,88.2325,8.41999999999999,30.46,21.924253246753246,23.135,31.55,2022-07-14 18:00:00,0.0,26.9,58.0,7.0,271.5392532467532
12.675,14.7825,8.2225,43.0825,91.985,7.96000000000001,34.505,21.953636363636363,22.6,32.225,2022-07-14 19:00:00,0.0,26.7,62.0,5.0,289.99113636363643
12.7625,14.4425,9.6725,40.4,92.5475,8.69249999999997,34.905,21.98301948051948,21.3825,30.8275,2022-07-14 20:00:00,0.0,26.6,65.0,5.0,287.6155194805194
9.8075,12.63,7.6125,40.235,87.8425,8.64250000000001,33.63,22.0124025974026,22.2575,29.34,2022-07-14 21:00:00,0.0,25.8,67.0,3.0,274.0099025974026
10.0575,10.4875,6.4725,30.4,80.0475,8.16500000000002,29.6575,22.041785714285712,21.6,27.5125,2022-07-14 22:00:00,0.0,25.8,71.0,2.0,246.44178571428571
9.275,8.9375,5.63,20.675,74.0475,5.73250000000002,27.74,22.07116883116883,22.6825,28.24,2022-07-14 23:00:00,0.0,26.0,46.0,5.0,225.03116883116886
7.01,8.505,4.7875,19.18,64.6875,5.58750000000001,25.4825,22.100551948051947,21.24,25.265,2022-07-15 00:00:00,0.0,25.5,45.0,5.0,203.845551948052
6.27,7.6425,3.8475,16.1675,60.3125,5.0625,23.07,22.129935064935065,19.82,23.505,2022-07-15 01:00:00,0.0,25.1,46.0,3.0,187.82743506493506
7.145,8.0025,3.37,13.185,58.115,4.96250000000001,21.17,22.15931818181818,19.78,23.3075,2022-07-15 02:00:00,0.0,24.5,48.0,5.0,181.1968181818182
6.345,7.68,2.6325,12.66,57.9225,5.17999999999999,20.86,22.188701298701297,18.21,22.7925,2022-07-15 03:00:00,0.0,24.2,49.0,4.0,176.4712012987013
5.9375,7.6425,2.875,15.835,60.045,5.89750000000001,21.9725,22.218084415584414,19.6475,24.1575,2022-07-15 04:00:00,0.0,23.7,50.0,4.0,186.22808441558442
7.71,8.75,4.52,26.135,64.68,5.87249999999999,26.1475,22.24746753246753,20.8225,24.855,2022-07-15 05:00:00,0.0,23.5,52.0,3.0,211.73996753246752
10.7925,11.0725,7.365,30.445,79.7275,7.76499999999997,30.8075,22.27685064935065,21.4475,29.4875,2022-07-15 06:00:00,0.0,23.5,54.0,3.0,251.18685064935062
11.0625,13.0225,8.5625,40.755,100.3925,8.59999999999999,38.105,22.306233766233767,23.0925,33.9075,2022-07-15 07:00:00,0.0,24.8,44.0,2.0,299.80623376623373
10.53,12.8675,8.0575,39.6425,100.77,12.1175,36.1175,22.33561688311688,25.205,35.45,2022-07-15 08:00:00,0.0,25.2,51.0,2.0,303.09311688311686
12.0425,11.2225,7.7375,35.88,93.325,8.12750000000001,35.6,22.365,23.845,33.3525,2022-07-15 09:00:00,0.0,25.4,55.0,5.0,283.4975
13.7775,11.03,6.4975,33.8275,86.275,8.62000000000001,30.69,27.89,25.69,35.38,2022-07-15 10:00:00,0.0,25.2,65.0,12.0,279.6775
14.7525,10.405,6.0275,31.045,83.9675,8.77249999999999,29.9325,25.645,25.79,34.4825,2022-07-15 11:00:00,0.0,25.5,66.0,11.0,270.82
13.2,10.42,4.985,33.4775,85.245,8.62000000000001,28.665,25.03,24.26,32.7075,2022-07-15 12:00:00,0.0,26.4,59.0,6.0,266.60999999999996
12.585,10.45,4.7075,35.5825,84.7825,9.015,28.6725,24.57,26.1575,33.6175,2022-07-15 13:00:00,0.0,26.2,67.0,10.0,270.14
12.555,9.965,4.345,30.0725,83.665,7.10499999999999,25.9675,24.185,24.575,32.37,2022-07-15 14:00:00,0.0,26.9,65.0,9.0,254.805
11.6875,10.66,4.325,27.2975,81.32,7.00500000000001,26.2125,25.56,25.22,33.2725,2022-07-15 15:00:00,0.0,27.0,56.0,9.0,252.56000000000003
10.11,11.755,4.8625,31.57,80.98,7.9675,27.1575,23.26,24.5425,32.125,2022-07-15 16:00:00,0.0,27.6,48.0,9.0,254.32999999999998
10.86,11.7,5.155,33.89,82.685,8.89250000000001,28.635,23.2,22.1225,30.7,2022-07-15 17:00:00,0.0,28.2,41.0,10.0,257.84000000000003
11.0825,14.165,5.86,40.455,85.6675,7.34999999999999,30.6275,23.715,22.47,32.365,2022-07-15 18:00:00,0.0,28.3,46.0,8.0,273.7575
12.4325,15.595,8.165,43.6825,90.4175,9.7175,34.0225,25.36,22.0825,32.4075,2022-07-15 19:00:00,0.0,29.0,38.0,7.0,293.88250000000005
11.5975,15.365,8.4725,42.1675,90.545,7.96249999999998,33.9525,21.655,20.9575,29.5325,2022-07-15 20:00:00,0.0,27.7,51.0,8.0,282.2075
9.2275,13.405,7.025,31.555,84.7175,6.7975,31.7075,20.64,20.8375,28.165,2022-07-15 21:00:00,0.0,29.4,48.0,17.0,254.07750000000004
8.265,9.4325,6.55,24.0725,76.855,6.925,29.825,18.265,21.91,27.24,2022-07-15 22:00:00,0.0,28.1,49.0,36.0,229.34
7.43,8.6,6.16,20.6725,72.74,6.94500000000001,26.11,17.375,21.8425,26.645,2022-07-15 23:00:00,0.0,27.1,53.0,40.0,214.52
7.8625,8.6425,4.1575,24.44,66.7825,6.1225,24.5175,17.14,21.1125,25.035,2022-07-16 00:00:00,0.0,26.3,55.0,42.0,205.81249999999997
7.68,8.055,3.3075,22.2725,61.99,6.21000000000001,22.795,18.18,20.3675,24.4,2022-07-16 01:00:00,0.0,26.1,53.0,41.0,195.25750000000002
7.71,8.005,3.675,18.4375,57.8,5.98249999999999,19.87,13.9,17.9025,22.195,2022-07-16 02:00:00,0.0,24.3,61.0,39.0,175.4775
8.1775,7.755,2.96,19.395,57.1425,5.72749999999999,21.185,12.545,18.1225,23.155,2022-07-16 03:00:00,0.0,23.4,62.0,38.0,176.165
8.0675,7.67,3.19,23.225,59.3575,5.60499999999999,21.435,13.5,19.6625,23.0075,2022-07-16 04:00:00,0.0,23.5,60.0,31.0,184.71999999999997
